Location Code,Partner Code,Name,Type,Description,Phone Number,Fax Number,Delivery Point Id,Work Centre Id,Hatch Description,Address Line 1,Suburb,State,Postcode,Country Name,Country Code,Address Line 2,Lat,Lon,Distance
426757_PO,AP,SOUTH TOWNSVILLE CPA,PO,Community Postal Agency,(07) 4771 4420,(07)4772 4990,37408912,426757,NA,261 Boundary Street,SOUTH TOWNSVILLE,QLD,4810,Australia,AU,NA,-19.268413,146.828135,604.8598762
427354_PO,AP,TOWNSVILLE BUSINESS HUB,PO,Business Centre,13 13 18,(07)4760 2027,40740345,427354,NA,38 Morris Street,WEST END,QLD,4810,Australia,AU,NA,-19.266974,146.805734,605.1513576
434466_PO,AP,GARBUTT EAST LPO,PO,Post Office,(07) 4779 2515,(07)4725 0791,62470458,434466,NA,Garbutt Central Shopping Centre,GARBUTT,QLD,4814,Australia,AU,Shop 1 221-229 Ingham Road,-19.26573,146.782474,605.4354582
445755_PO,AP,TOWNSVILLE POST SHOP,PO,Post Office,13 13 18,(07)4721 1219,56843204,445755,Please collect from PO box lobby.,Post Office Plaza,TOWNSVILLE CITY,QLD,4810,Australia,AU,Shop 1 152-160 Sturt Street,-19.26004017,146.815393,605.8638286
432401_PO,AP,BELGIAN GARDENS LPO,PO,Post Office,13 13 18,(07)4771 2932,77409663,432401,Ring bell in PO Box Lobby,Shop 12 31 Eyre Street,NORTH WARD,QLD,4810,Australia,AU,NA,-19.251855,146.814269,606.7797673
460234_PO,AP,DEERAGUN LPO,PO,Post Office,13 13 18,(07)4751 9667,37020183,460234,NA,Deeragun Village Shopping Centre,DEERAGUN,QLD,4818,Australia,AU,Shop 10 31 Geaney Lane,-19.24752793,146.6783334,608.223702
430844_PO,AP,COOROY LPO,PO,Post Office,(07) 5447 6047,(07)5447 6373,81487126,430844,In the PO box area.,33 Maple Street,COOROY,QLD,4563,Australia,AU,NA,-26.41837,152.910366,608.8639894
440639_PO,AP,MAPLETON LPO,PO,Post Office,(07) 5445 7500,(07)5445 7800,59838021,440639,NA,11 Post Office Road,MAPLETON,QLD,4560,Australia,AU,NA,-26.622709,152.865723,611.7268286
461376_PO,AP,RAINBOW BEACH LPO,PO,Post Office,(07) 5486 3214,(07)5486 3214,62001468,461376,NA,Shop 5 1 Rainbow Beach Road,RAINBOW BEACH,QLD,4581,Australia,AU,NA,-25.90296628,153.092254,612.385683
435282_PO,AP,COOMINYA LPO,PO,Post Office,(07) 5426 4110,(07)5426 4110,87538422,435282,NA,3 Railway Street,COOMINYA,QLD,4311,Australia,AU,NA,-27.391269,152.501571,612.9827787
436904_PO,AP,EUMUNDI LPO,PO,Post Office,(07) 5442 8202,(07)5442 8068,95765638,436904,NA,71 Memorial Drive,EUMUNDI,QLD,4562,Australia,AU,NA,-26.477485,152.95247,614.8243335
440524_PO,AP,MALENY POST SHOP,PO,Post Office,13 13 18,(07)5499 9600,58740607,440524,Please ring bell on hatch door inside PO box lobby.,Riverside Shopping Centre,MALENY,QLD,4552,Australia,AU,Shop 3a 8 Maple Street,-26.75817429,152.8532792,615.6997082
441324_PO,AP,MONTVILLE LPO,PO,Post Office,(07) 5442 9214,(07)5442 9155,95950734,441324,NA,Shop 1 161-170 Main Street,MONTVILLE,QLD,4560,Australia,AU,NA,-26.69046146,152.8937344,616.8716805
407433_PO,AP,WOODFORD LPO,PO,Post Office,(07) 5496 1047,(07)5496 1047,76086740,407433,NA,113 Archer Street,WOODFORD,QLD,4514,Australia,AU,NA,-26.954849,152.778491,616.89109
461317_PO,AP,MAGNETIC ISLAND LPO,PO,Post Office,(07) 4778 5118,(07)4778 5175,75249426,461317,NA,Harbourside Plaza Shopping Centre,NELLY BAY,QLD,4819,Australia,AU,Shop 2 98-100 Sooning Street,-19.15675592,146.8521026,617.1395078
446803_PO,AP,YANDINA LPO,PO,Post Office,13 13 18,(07)5446 7084,72334445,446803,NA,Shop 1 10 Farrell Street,YANDINA,QLD,4561,Australia,AU,NA,-26.56182544,152.9562231,618.0672353
417615_PO,AP,NAMBOUR BUSINESS HUB,PO,Business Centre,13 13 18,(07)5441 4001,97291822,417615,Ring bell on PO box hatch door. Collection also available Mon to Fri 5.30 to 6pm.,30-46 Perwillowen Road,BURNSIDE,QLD,4560,Australia,AU,NA,-26.63247648,152.9518827,620.177804
445210_PO,AP,TEWANTIN POST SHOP,PO,Post Office,13 13 18,(07)5455 6742,68586149,445210,Please ring bell on hatch door in middle of PO boxes.,125 Poinciana Avenue,TEWANTIN,QLD,4565,Australia,AU,NA,-26.392091,153.040067,620.3974049
442036_PO,AP,NAMBOUR POST SHOP,PO,Post Office,13 13 18,(07)5441 1216,48809712,442036,From PO box hatch.,22 Lowe Street,NAMBOUR,QLD,4560,Australia,AU,NA,-26.625642,152.959448,620.6416204
419928_PO,AP,NOOSA CIVIC POST SHOP,PO,Post Office,13 13 18,(07)5442 4675,69186603,419928,Please ring bell on hatch door in middle of PO boxes.,Noosa Civic,NOOSAVILLE,QLD,4566,Australia,AU,Shop 1037 28 Eenie Creek Road,-26.416566,153.050035,622.1239345
446619_PO,AP,WOOMBYE LPO,PO,Post Office,(07) 5442 1414,(07)5442 1414,75517290,446619,NA,Unit 1 12 Blackall Street,WOOMBYE,QLD,4559,Australia,AU,NA,-26.66097536,152.9648679,622.4381426
443071_PO,AP,PALMWOODS LPO,PO,Post Office,13 13 18,(07)5445 0185,45066773,443071,NA,13 Margaret Street,PALMWOODS,QLD,4555,Australia,AU,NA,-26.687338,152.957836,622.7538424
442327_PO,AP,NOOSAVILLE LPO,PO,Post Office,13 13 18,(07)5634 9519,44042875,442327,NA,Noosa Village Shopping Centre,NOOSAVILLE,QLD,4566,Australia,AU,Shop 17 2 Gibson Road,-26.40124622,153.0661205,623.1756979
436867_PO,AP,EUDLO LPO,PO,Post Office,(07) 5445 9261,(07)5445 9261,89807390,436867,NA,7 Rosebed Street,EUDLO,QLD,4554,Australia,AU,NA,-26.725079,152.957661,624.1529034
425236_PO,AP,HASTINGS STREET CPA,PO,Community Postal Agency,13 13 18,,49022895,425236,NA,Shop 9 49 Hastings Street,NOOSA HEADS,QLD,4567,Australia,AU,NA,-26.38664293,153.0906233,625.0626465
442298_PO,AP,NOOSA HEADS POST SHOP,PO,Post Office,13 13 18,(07)5447 2924,53089012,442298,Please ring bell on hatch door of PO box suite.,91 Noosa Drive,NOOSA HEADS,QLD,4567,Australia,AU,NA,-26.396957,153.088442,625.1753213
441340_PO,AP,MOOLOOLAH LPO,PO,Post Office,(07) 5494 7175,(07)5494 7973,76390450,441340,NA,Shop 3 1 Connection Road,MOOLOOLAH,QLD,4553,Australia,AU,NA,-26.76456929,152.9625274,626.1166061
427821_PO,AP,SUNRISE BEACH CPA,PO,Community Postal Agency,(07) 5447 5966,(07)5447 5966,80036611,427821,NA,Sunrise Beach Foodworks,SUNRISE BEACH,QLD,4567,Australia,AU,Shop 8 2 Grasstree Court,-26.41134239,153.1001353,626.7443114
429894_PO,AP,FOREST GLEN CPA,PO,Community Postal Agency,(07) 5445 2052,(07)5445 2052,95904413,429894,NA,Shop 1 343-347 Mons Road,FOREST GLEN,QLD,4556,Australia,AU,NA,-26.68761201,153.0043967,627.1272571
446176_PO,AP,WAMURAN LPO,PO,Post Office,(07) 5496 6581,(07)5496 6581,65397363,446176,NA,Shop 12 1108 D'aGuilar Highway,WAMURAN,QLD,4512,Australia,AU,NA,-27.03900048,152.8589199,627.8899939
440049_PO,AP,LANDSBOROUGH LPO,PO,Post Office,(07) 5494 1047,(07)5494 8164,64933327,440049,NA,Landsborough Shopping Centre,LANDSBOROUGH,QLD,4550,Australia,AU,Shop 5 7-9 Maleny Street,-26.8083734,152.9641923,627.9767734
432591_PO,AP,BLI BLI LPO,PO,Post Office,(07) 5448 5911,(07)5448 6489,61021622,432591,NA,River Markets,BLI BLI,QLD,4560,Australia,AU,Shop 10 314-326 David Low Way,-26.62184653,153.0423063,628.3066941
443215_PO,AP,PEREGIAN BEACH LPO,PO,Post Office,(07) 5448 1147,(07)5448 2174,88367980,443215,NA,Shop 3 10 Kingfisher Drive,PEREGIAN BEACH,QLD,4573,Australia,AU,NA,-26.48101165,153.0965524,628.6383615
432399_PO,AP,BEERWAH LPO,PO,Post Office,13 13 18,(07)5494 0421,35467964,432399,NA,Shop 1 7 Turner Street,BEERWAH,QLD,4519,Australia,AU,NA,-26.85762948,152.9570334,629.2708316
435274_PO,AP,COOLUM BEACH LPO,PO,Post Office,13 13 18,(07)3071 7410,58919472,435274,NA,Coolum Village Shopping Centre,COOLUM BEACH,QLD,4573,Australia,AU,Shop 3 8-26 Birtwill Street,-26.52623333,153.0883574,629.3589374
437034_PO,AP,FERNVALE LPO,PO,Post Office,(07) 5426 7280,(07)5426 7280,88660508,437034,NA,1472 Brisbane Valley Highway,FERNVALE,QLD,4306,Australia,AU,NA,-27.455429,152.653328,629.5624784
437501_PO,AP,GLASS HOUSE MOUNTAINS LPO,PO,Post Office,13 13 18,,34252236,437501,NA,Shop 1 11 Bruce Parade,GLASS HOUSE MOUNTAINS,QLD,4518,Australia,AU,NA,-26.89769272,152.9580943,630.9900916
433500_PO,AP,BUDERIM POST SHOP,PO,Post Office,13 13 18,(07)5477 1429,51898812,433500,Please ring the bell at the hatch.,Buderim Central Shopping Centre,BUDERIM,QLD,4556,Australia,AU,Shop 7 7-15 Lindsay Road,-26.68490474,153.0501984,631.3243725
436197_PO,AP,DAYBORO LPO,PO,Post Office,(07) 3425 1260,(07)3425 1260,67001370,436197,NA,26 William Street,DAYBORO,QLD,4521,Australia,AU,NA,-27.196553,152.824284,631.8995773
433674_PO,AP,PACIFIC PARADISE LPO,PO,Post Office,(07) 5450 5633,(07)5450 5644,68412376,433674,NA,North Shore Village,PACIFIC PARADISE,QLD,4564,Australia,AU,Shop 20 722-728 David Low Way,-26.61456255,153.0834365,631.92766
445384_PO,AP,SIPPY DOWNS POST SHOP,PO,Post Office,13 13 18,(07)5445 3744,46225490,445384,NA,Chancellor Marketplace,SIPPY DOWNS,QLD,4556,Australia,AU,Shop 20 18 University Way,-26.717548,153.049824,632.4936828
432380_PO,AP,BEERBURRUM LPO,PO,Post Office,(07) 5496 0606,(07)5496 0606,83846175,432380,NA,14 Beerburrum Road,BEERBURRUM,QLD,4517,Australia,AU,NA,-26.957574,152.956235,633.2965703
419653_PO,AP,SUNSHINE PLAZA POST SHOP,PO,Post Office,13 13 18,(07)5479 5152,86904815,419653,NA,Sunshine Plaza,MAROOCHYDORE,QLD,4558,Australia,AU,Shop 304 154-164 Horton Parade,-26.65640287,153.0868065,633.7319129
461392_PO,AP,ROLLINGSTONE LPO,PO,Post Office,(07) 4770 7340,(07)4770 7470,59374528,461392,NA,21 Rollingstone Street,ROLLINGSTONE,QLD,4816,Australia,AU,NA,-19.04395,146.391156,633.791622
440807_PO,AP,MAROOCHYDORE POST SHOP,PO,Post Office,13 13 18,(07)5479 5023,36011700,440807,At the back of the office.,Shop 1 25 Duporth Avenue,MAROOCHYDORE,QLD,4558,Australia,AU,NA,-26.65211227,153.0923182,634.0969748
440815_PO,AP,MAROOCHYDORE BC,PO,Business Centre,13 13 18,(07)5443 2837,60276542,440815,Ring bell on PO box hatch door.,Shop 105 32 Wises Road,BUDERIM,QLD,4556,Australia,AU,NA,-26.67304291,153.0909915,634.7249377
435514_PO,AP,COTTON TREE LPO,PO,Post Office,(07) 5443 1350,(07)5443 4395,36938224,435514,NA,22 King Street,MAROOCHYDORE,QLD,4558,Australia,AU,NA,-26.65510594,153.1007177,634.9948622
441332_PO,AP,MOOLOOLABA POST SHOP,PO,Post Office,13 13 18,(07)5444 1247,33125297,441332,At the back of the office off the car park.,32-34 Brisbane Road,MOOLOOLABA,QLD,4557,Australia,AU,NA,-26.68186102,153.118535,637.6331503
434036_PO,AP,CABOOLTURE POST SHOP,PO,Post Office,13 13 18,(07)5499 0402,34404190,434036,Out the front of the shop.,Caboolture Park Shopping Centre,CABOOLTURE,QLD,4510,Australia,AU,Shop 14 60-78 King Street,-27.08530263,152.9492534,638.1440684
461106_PO,AP,MOUNT NEBO LPO,PO,Post Office,(07) 3289 8132,(07)3289 8132,83847365,461106,NA,Shop 3 1863 Mt Nebo Road,MOUNT NEBO,QLD,4520,Australia,AU,NA,-27.39936304,152.7887828,638.5726963
421817_PO,AP,MORAYFIELD POST SHOP,PO,Post Office,13 13 18,(07)5495 5358,38792317,421817,"From hatch door on external wall, outside the post office.",Morayfield Shopping Centre,MORAYFIELD,QLD,4506,Australia,AU,Shop 82 171 Morayfield Road,-27.10295804,152.9503366,639.0225811
415652_PO,AP,BUDDINA POST SHOP,PO,Post Office,13 13 18,(07)5470 9111,85398831,415652,Ring bell on PO box hatch door.,Kawana Shopping World,BUDDINA,QLD,4575,Australia,AU,Shop 422 119 Point Cartwright Drive,-26.702759,153.130737,639.5378063
446731_PO,AP,MERIDAN PLAINS LPO,PO,Post Office,13 13 18,(07)5492 8086,47112444,446731,NA,Parklands Marketplace Shopping Centre,MERIDAN PLAINS,QLD,4551,Australia,AU,Shop 7 238 Parklands Boulevard,-26.77314943,153.1065208,639.8785214
422625_PO,AP,WURTULLA NORTH CPA,PO,Community Postal Agency,13 13 18,(07)5437 6218,98346306,422625,NA,Shop 2 56 Moondara Drive,WURTULLA,QLD,4575,Australia,AU,NA,-26.75286531,153.1286414,641.1855835
429755_PO,AP,CURRIMUNDI CPA,PO,Community Postal Agency,13 13 18,(07)5437 6661,79570244,429755,NA,Currimundi Markets,CURRIMUNDI,QLD,4551,Australia,AU,Shop 1 750 Nicklin Way,-26.77282916,153.1222013,641.3315953
420777_PO,AP,MUTARNEE CPA,PO,Community Postal Agency,(07) 4770 8149,,28017831,420777,NA,3 Mutarnee Road,MUTARNEE,QLD,4816,Australia,AU,NA,-18.98181117,146.3344108,641.4009335
429720_PO,AP,PELICAN WATERS CPA,PO,Community Postal Agency,(07) 5437 3480,(07)5437 3485,78497523,429720,NA,Pelican Waters Shopping Centre,PELICAN WATERS,QLD,4551,Australia,AU,Shop 10 44 Pelican Waters Boulevard,-26.83365451,153.1084778,642.3774789
437579_PO,AP,GOLDEN BEACH LPO,PO,Post Office,13 13 18,(07)5492 1213,64044874,437579,NA,Shop 4 44 Landsborough Parade,GOLDEN BEACH,QLD,4551,Australia,AU,NA,-26.82140644,153.1197843,642.9565945
441228_PO,AP,MOFFAT BEACH LPO,PO,Post Office,(07) 5341 8495,(07)5341 8496,35894631,441228,NA,Shop 1 11 Buccleugh Street,MOFFAT BEACH,QLD,4551,Australia,AU,NA,-26.78894442,153.1385474,643.4671657
460306_PO,AP,BURPENGARY LPO,PO,Post Office,13 13 18,(07)3888 2923,41275566,460306,NA,Burpengary Plaza,BURPENGARY,QLD,4505,Australia,AU,Shop 41 181-183 Station Road,-27.15506485,152.974687,643.5576493
434159_PO,AP,CALOUNDRA POST SHOP,PO,Post Office,13 13 18,(07)5491 4145,76623465,434159,Door is  inside PO box lobby - please ring bell.,Caloundra Village Shopping Centre,CALOUNDRA,QLD,4551,Australia,AU,Shop 12 1 Ormuz Avenue,-26.80357397,153.1339936,643.5978078
442124_PO,AP,NARANGBA LPO,PO,Post Office,13 13 18,(07)3886 7870,95260526,442124,NA,Narangba Village Shopping Centre,NARANGBA,QLD,4504,Australia,AU,Shop 15 36 Main Street,-27.20278928,152.9590833,644.3160108
460453_PO,AP,DONNYBROOK LPO,PO,Post Office,(07) 5498 8219,(07)5498 8417,52532608,460453,NA,10 Alice Street,DONNYBROOK,QLD,4510,Australia,AU,NA,-27.000248,153.069872,645.5211557
444517_PO,AP,SAMFORD LPO,PO,Post Office,13 13 18,(07)3289 1922,37916338,444517,Located in PO box lobby - press buzzer,Village Place,SAMFORD,QLD,4520,Australia,AU,Shop 3 39 Main Street,-27.36922505,152.8869335,645.7562177
441519_PO,AP,MOUNT CROSBY LPO,PO,Post Office,(07) 3201 0125,(07)3201 1960,85842046,441519,NA,659 Mount Crosby Road,MOUNT CROSBY,QLD,4306,Australia,AU,NA,-27.54054,152.805405,647.2572192
433850_PO,AP,MORETON BAY BUSINESS HUB,PO,Business Centre,13 13 18,,54917217,433850,NA,3 Mineral Sizer Court,NARANGBA,QLD,4504,Australia,AU,NA,-27.207703,152.99597,647.8673585
425762_PO,AP,WARNER LPO,PO,Post Office,(07) 3882 1900,(07)3882 1911,84195021,425762,NA,Warner Village Shopping Centre,WARNER,QLD,4500,Australia,AU,Shop 14 353-355 Samsonvale Road,-27.29218068,152.9535074,647.9772772
443223_PO,AP,PETRIE LPO,PO,Post Office,13 13 18,(07)3285 6014,42352817,443223,NA,Petrie Village Shopping Centre,PETRIE,QLD,4502,Australia,AU,Shop 12 15 Dayboro Road,-27.26947658,152.9758331,648.9092834
432284_PO,AP,BEACHMERE LPO,PO,Post Office,13 13 18,(07)5429 0608,86657759,432284,NA,Shop 1 2-10 James Road,BEACHMERE,QLD,4510,Australia,AU,NA,-27.12874366,153.0491428,649.1410491
428437_PO,AP,KALLANGUR LPO,PO,Post Office,13 13 18,(07)3482 2749,58160619,428437,Ring Bell on hatch door on PO Box lobby.,Aldi Shopping Centre,KALLANGUR,QLD,4503,Australia,AU,Shop 2 15-27 Goodfellows Road,-27.25228357,152.9939689,649.7368144
436242_PO,AP,DECEPTION BAY LPO,PO,Post Office,(07) 3203 1120,(07)3203 0222,31224912,436242,NA,Market Square Deception Bay,DECEPTION BAY,QLD,4508,Australia,AU,Shop 32 1-45 Bay Avenue,-27.19428304,153.0291334,650.2523975
440081_PO,AP,LAWNTON LPO,PO,Post Office,13 13 18,(07)3889 6358,62674472,440081,NA,Lawnton Country Markets,LAWNTON,QLD,4501,Australia,AU,Shop 4 718-722 Gympie Road,-27.28938885,152.9840281,650.5782417
426597_PO,AP,NORTH LAKES POST SHOP,PO,Post Office,13 13 18,(07)3886 3155,74508749,426597,In the PO box lobby outside the store.,North Lakes Shopping Centre,NORTH LAKES,QLD,4509,Australia,AU,Shop 1204a 1 North Lakes Drive,-27.24188452,153.0167846,651.3112017
431177_PO,AP,ALBANY CREEK LPO,PO,Post Office,13 13 18,(07)3264 1953,31577201,431177,NA,Albany Creek Square,ALBANY CREEK,QLD,4035,Australia,AU,Shop 19a 700 Albany Creek Road,-27.34665469,152.9691075,651.9675255
460226_PO,AP,BRENDALE LPO,PO,Post Office,13 13 18,(07)3881 1392,86301915,460226,NA,Brendale Iga 7 Day Shopping Centre,BRENDALE,QLD,4500,Australia,AU,Shop 1a 18-22 Kremzow Road,-27.31779286,152.9869885,652.1853899
444955_PO,AP,STRATHPINE CENTRE POST SHOP,PO,Post Office,13 13 18,(07)3205 2052,96512043,444955,Ring bell at back of PO box bunker.,Shop 61 295 Gympie Road,STRATHPINE,QLD,4500,Australia,AU,NA,-27.306786,152.993388,652.2365516
431564_PO,AP,ARANA HILLS LPO,PO,Post Office,(07) 3351 3411,(07)3351 5844,51567947,431564,NA,Arana Hills Plaza,ARANA HILLS,QLD,4054,Australia,AU,Shop 17a 5-11 Patricks Road,-27.399117,152.959091,653.6201999
415919_PO,AP,KEPERRA LPO,PO,Post Office,13 13 18,(07)3351 6884,63200535,415919,NA,Great Western Super Centre,KEPERRA,QLD,4054,Australia,AU,Shop F5 577 Settlement Road,-27.41656204,152.9495713,653.6327745
432081_PO,AP,BALD HILLS LPO,PO,Post Office,(07) 3261 1565,(07)3261 5118,44977820,432081,NA,Suite 5 2091 Gympie Road,BALD HILLS,QLD,4036,Australia,AU,NA,-27.32248,153.009733,654.4412591
429915_PO,AP,BELLBOWRIE LPO,PO,Post Office,13 13 18,(07)3202 7206,92414573,429915,NA,3366 Moggill Road,MOGGILL,QLD,4070,Australia,AU,NA,-27.57031,152.87727,655.0705946
445122_PO,AP,THE GAP LPO,PO,Post Office,13 13 18,(07)3300 6632,45413455,445122,NA,The Gap Village Shopping Centre,THE GAP,QLD,4061,Australia,AU,Shop 38a 1000 Waterworks Road,-27.44586792,152.9522474,655.3164095
441201_PO,AP,MITCHELTON LPO,PO,Post Office,(07) 3355 1212,(07)3355 1613,33861809,441201,NA,Shop 6 24 Blackwood Street,MITCHELTON,QLD,4053,Australia,AU,NA,-27.41197964,152.9739062,655.5638268
433498_PO,AP,BROOKSIDE CENTRE POST SHOP,PO,Post Office,13 13 18,(07)3355 1328,83629782,433498,Please ring bell adjacent to PO boxes.,Brookside Shopping Centre,MITCHELTON,QLD,4053,Australia,AU,Shop 35-36 159 Osborne Road,-27.40903939,152.9798082,655.9432724
433180_PO,AP,BRIBIE ISLAND POST SHOP,PO,Post Office,13 13 18,(07)3410 0404,54200038,433180,"PO box lobby, please ring bell.",Bribie Island Shopping Centre,BONGAREE,QLD,4507,Australia,AU,Shop 5 239 Goodwin Drive,-27.06402694,153.1571876,656.2135293
431644_PO,AP,ASPLEY POST SHOP,PO,Post Office,13 13 18,(07)3263 1709,60988312,431644,"From hatch door on external wall, outside the post office.",Hypermarket,ASPLEY,QLD,4034,Australia,AU,Shop 32 59 Albany Creek Road,-27.36201126,153.0141403,656.7188067
439443_PO,AP,KIPPA-RING POST SHOP,PO,Post Office,13 13 18,(07)3283 2498,60420812,439443,Near bus stop and street posting box.,Peninsula Fair Shopping Centre,KIPPA-RING,QLD,4021,Australia,AU,Shop 4d 252-282 Anzac Avenue,-27.22673621,153.0882734,657.066387
439224_PO,AP,KENMORE POST SHOP,PO,Post Office,13 13 18,(07)3378 4645,40726758,439224,Ring bell on PO box hatch door.,Kenmore Village,KENMORE,QLD,4069,Australia,AU,Shop 14 9 Brookfield Road,-27.50595884,152.9390775,657.171375
433172_PO,AP,BRACKEN RIDGE LPO,PO,Post Office,(07) 3269 0388,(07)3269 0366,65405640,433172,NA,Shop 2 154 Barrett Street,BRACKEN RIDGE,QLD,4017,Australia,AU,NA,-27.319961,153.04195,657.2052688
433260_PO,AP,BONGAREE LPO,PO,Post Office,(07) 3408 1007,(07)3408 0530,65932203,433260,NA,Shop 3 9 Toorbul Street,BONGAREE,QLD,4507,Australia,AU,NA,-27.0849002,153.1596106,657.3183472
433009_PO,AP,BRIGHTON NATHAN STREET LPO,PO,Post Office,(07) 3269 3624,(07)3269 3448,85128528,433009,NA,151 Nathan Street,BRIGHTON,QLD,4017,Australia,AU,NA,-27.305813,153.0508326,657.3368616
431636_PO,AP,ASHGROVE LPO,PO,Post Office,13 13 18,(07)3366 1749,64148653,431636,NA,Shop 1 486 Waterworks Road,ASHGROVE,QLD,4060,Australia,AU,NA,-27.44946368,152.9781769,657.7860848
433308_PO,AP,BRIGHTON EVENTIDE LPO,PO,Post Office,(07) 3269 1275,(07)3269 1275,30472819,433308,NA,Shop 8 353 Beaconsfield Terrace,BRIGHTON,QLD,4017,Australia,AU,NA,-27.29297355,153.0627229,657.8045624
434693_PO,AP,CHERMSIDE WEST LPO,PO,Post Office,13 13 18,(07)3359 7550,93335524,434693,NA,Shop 10 63 Milburn Street,CHERMSIDE WEST,QLD,4032,Australia,AU,NA,-27.3784264,153.0185022,657.8962941
444867_PO,AP,STAFFORD HEIGHTS LPO,PO,Post Office,(07) 3359 2385,(07)3350 4116,67248083,444867,NA,Rode Shopping Centre,STAFFORD HEIGHTS,QLD,4053,Australia,AU,Shop 20 734 Rode Road,-27.39233698,153.0118654,657.9775083
439232_PO,AP,KENMORE EAST LPO,PO,Post Office,(07) 3378 2975,(07)3378 2975,62449242,439232,NA,12 Marshall Lane,KENMORE,QLD,4069,Australia,AU,NA,-27.508707,152.948084,658.1017892
444568_PO,AP,SCARBOROUGH LPO,PO,Post Office,(07) 3203 5055,(07)3203 5056,99684117,444568,NA,Shop 5 113 Landsborough Avenue,SCARBOROUGH,QLD,4020,Australia,AU,NA,-27.19874625,153.1149476,658.2199507
425906_PO,AP,CLONTARF BEACH LPO,PO,Post Office,13 13 18,(07)3883 4039,72101655,425906,NA,Shop 4 114-116 Hornibrook Esplanade,CLONTARF,QLD,4019,Australia,AU,NA,-27.25714394,153.0864316,658.2831074
433551_PO,AP,MIDDLE PARK CPA,PO,Community Postal Agency,(07) 3376 1355,(07)3376 4358,61661525,433551,NA,Park Village Shopping Centre,MIDDLE PARK,QLD,4074,Australia,AU,Shop 25 90 Horizon Drive,-27.55566304,152.9228411,658.2887244
425770_PO,AP,ALDERLEY LPO,PO,Post Office,13 13 18,(07)3356 5494,78636702,425770,NA,Shop 6 19 Samford Road,ALDERLEY,QLD,4051,Australia,AU,NA,-27.42494413,153.0002765,658.534329
426570_PO,AP,ZILLMERE LPO,PO,Post Office,(07) 3265 6288,(07)3265 3252,35125973,426570,NA,Shop 7 40 Handford Road,ZILLMERE,QLD,4034,Australia,AU,NA,-27.35849134,153.0379947,658.6783606
444146_PO,AP,REDCLIFFE NORTH LPO,PO,Post Office,(07) 3203 6365,(07)3203 4036,65005840,444146,NA,Shop 4 546 Oxley Avenue,REDCLIFFE,QLD,4020,Australia,AU,NA,-27.21684687,153.1123478,658.7963311
429800_PO,AP,ASHGROVE EAST CPA,PO,Community Postal Agency,13 13 18,(07)3366 2363,62048198,429800,NA,Shop 1 223 Waterworks Road,ASHGROVE,QLD,4060,Australia,AU,NA,-27.445225,152.99334,658.9174613
433594_PO,AP,STAFFORD LPO,PO,Post Office,(07) 3109 5960,(07)3109 5961,32057503,433594,Collect at the PO Box door,400 Stafford Road,STAFFORD,QLD,4053,Australia,AU,NA,-27.412085,153.012375,658.982001
426343_PO,AP,TAIGUM LPO,PO,Post Office,(07) 3865 5377,(07)3865 4687,59006209,426343,NA,Centro Taigum,TAIGUM,QLD,4018,Australia,AU,Shop 3 217 Beams Road,-27.35012386,153.0485493,659.222459
434650_PO,AP,CHERMSIDE CENTRE POST SHOP,PO,Post Office,13 13 18,(07)3405 1322,34395450,434650,Rear of post office next to the car park.,Chermside Shopping Centre,CHERMSIDE,QLD,4032,Australia,AU,Shop 193a 395 Hamilton Road,-27.38278657,153.0323852,659.3425654
441703_PO,AP,MOUNT OMMANEY POST SHOP,PO,Post Office,13 13 18,(07)3376 1616,93606075,441703,Adjacent to PO Boxes,Centenary Shopping Centre,MOUNT OMMANEY,QLD,4074,Australia,AU,Shop 50 171 Dandenong Road,-27.5495582,152.9388412,659.3741374
